user_id,date,steps,calories_burned,distance_km,active_minutes,sleep_hours,heart_rate_avg,workout_type,weather_conditions,location,mood,sleep_quantile,day_of_week,below_avg_sleep,workout_intensity
581,2023-04-25,23732,1709.5,13.11,416,6.1,79,Yoga,Rain,Park,Neutral,2,Tuesday,1,Low
615,2024-09-20,3084,1673.46,10.28,410,8.7,77,Cycling,Rain,Home,Neutral,2,Friday,0,Medium
855,2024-01-22,12132,2032.61,19.35,673,8.9,68,Yoga,Snow,Other,Stressed,2,Monday,0,Low
303,2023-02-26,2676,1628.56,16.25,13,7.7,85,,Clear,Home,Stressed,2,Sunday,0,
45,2025-01-12,6282,3017.77,19.31,1151,8.3,117,Yoga,Fog,Gym,Stressed,2,Sunday,0,Low
992,2025-08-22,5102,2330.75,10.06,1027,8.0,155,Cycling,Rain,Gym,Happy,2,Friday,0,Medium
300,2023-05-10,17420,1797.9,12.23,536,7.5,123,,Snow,Park,Stressed,2,Wednesday,0,
637,2023-08-29,6354,1909.92,1.61,190,6.3,91,Walking,Fog,Office,Stressed,2,Tuesday,1,Low
190,2024-04-28,17445,2998.05,12.66,482,6.8,112,Yoga,Rain,Park,Happy,2,Sunday,1,Low
938,2024-07-29,3927,3075.93,18.89,876,7.1,141,Yoga,Snow,Park,Tired,2,Monday,0,Low
459,2023-06-26,12042,2601.0,9.72,1329,7.9,76,Walking,Fog,Gym,Stressed,2,Monday,0,Low
547,2023-11-11,11543,3714.43,0.51,985,8.2,112,Walking,Rain,Other,Happy,2,Saturday,0,Low
830,2024-12-26,15494,3238.2,19.86,1002,6.8,109,Walking,Clear,Other,Stressed,2,Thursday,1,Low
633,2025-05-07,3462,2063.65,10.8,203,6.4,76,Cycling,Clear,Office,Happy,2,Wednesday,1,Medium
178,2024-05-17,19220,2445.76,2.49,765,8.1,161,Running,Snow,Other,Neutral,2,Friday,0,High
487,2025-07-23,4598,3671.44,4.71,1137,7.0,68,Cycling,Fog,Home,Happy,2,Wednesday,0,Medium
276,2023-07-12,26736,1738.38,5.81,158,7.6,174,Gym Workout,Rain,Park,Stressed,2,Wednesday,0,High
382,2023-12-07,13919,1838.95,6.72,1387,6.7,167,Cycling,Snow,Gym,Neutral,2,Thursday,1,Medium
103,2023-01-17,19390,3932.85,0.36,630,8.0,144,Running,Clear,Other,Happy,2,Tuesday,0,High
761,2025-03-15,12017,2637.0,19.73,896,7.8,168,Running,Snow,Other,Tired,2,Saturday,0,High
554,2024-05-04,1865,3945.2,12.23,611,6.5,145,Yoga,Clear,Other,Tired,2,Saturday,1,Low
259,2024-11-03,223,2406.08,2.3,1426,6.5,149,,Rain,Gym,Tired,2,Sunday,1,
626,2023-02-02,10633,3661.3,16.61,1419,7.7,77,Walking,Rain,Other,Happy,2,Thursday,0,Low
891,2024-12-06,8966,3421.28,18.9,354,7.6,156,,Fog,Park,Stressed,2,Friday,0,
786,2025-01-09,17471,3573.74,6.6,439,7.2,165,Yoga,Clear,Gym,Neutral,2,Thursday,0,Low
938,2023-12-10,5506,3208.87,1.44,953,7.5,86,Walking,Clear,Other,Happy,2,Sunday,0,Low
476,2025-03-24,23351,2165.54,6.92,938,6.8,173,Gym Workout,Clear,Park,Happy,2,Monday,1,High
229,2024-06-25,1724,3525.19,3.65,3,7.2,136,Cycling,Rain,Home,Stressed,2,Tuesday,0,Medium
261,2025-08-29,10155,2849.32,19.3,89,7.8,67,Running,Rain,Office,Happy,2,Friday,0,High
135,2025-08-06,430,3125.24,2.59,103,9.0,140,Running,Snow,Gym,Happy,2,Wednesday,0,High
959,2025-05-27,13585,2172.78,8.05,153,8.1,151,Running,Snow,Gym,Happy,2,Tuesday,0,High
488,2024-01-24,21872,2796.9,7.32,1274,7.9,178,Running,Clear,Home,Happy,2,Wednesday,0,High
970,2023-05-15,4031,1901.09,12.75,886,7.5,116,Cycling,Fog,Office,Tired,2,Monday,0,Medium
968,2023-01-22,22373,2065.69,10.04,1156,7.5,174,Swimming,Rain,Home,Stressed,2,Sunday,0,Medium
182,2024-08-02,5287,2703.57,13.01,239,6.1,121,,Snow,Gym,Stressed,2,Friday,1,
241,2023-03-14,26602,3392.14,15.03,12,8.4,112,Swimming,Clear,Other,Happy,2,Tuesday,0,Medium
365,2024-09-28,14843,1737.86,13.72,556,8.1,144,Running,Rain,Office,Tired,2,Saturday,0,High
548,2023-02-07,17865,2104.0,16.97,681,8.2,105,,Snow,Park,Tired,2,Tuesday,0,
946,2024-03-18,18597,2937.35,1.58,453,7.9,83,,Snow,Gym,Neutral,2,Monday,0,
239,2024-04-25,10815,3947.8,6.25,1020,7.7,103,Yoga,Snow,Gym,Stressed,2,Thursday,0,Low
135,2023-03-11,25700,2549.5,18.59,42,7.2,90,Gym Workout,Rain,Gym,Stressed,2,Saturday,0,High
487,2023-03-17,9624,3545.87,17.43,1304,6.7,136,Running,Snow,Office,Neutral,2,Friday,1,High
544,2024-06-26,22694,2419.87,0.08,696,6.9,163,Walking,Fog,Gym,Stressed,2,Wednesday,1,Low
283,2023-06-21,1793,3984.57,13.74,304,7.7,179,Gym Workout,Clear,Office,Stressed,2,Wednesday,0,High
648,2023-02-20,12223,3031.51,5.78,937,7.3,98,Cycling,Fog,Office,Tired,2,Monday,0,Medium
749,2024-11-24,2697,3737.84,2.12,823,6.6,127,Yoga,Fog,Gym,Stressed,2,Sunday,1,Low
926,2023-02-15,6256,3512.92,2.76,299,7.5,90,Swimming,Clear,Park,Happy,2,Wednesday,0,Medium
102,2023-10-22,23202,1619.33,3.35,360,7.1,68,Running,Fog,Home,Neutral,2,Sunday,0,High
903,2025-09-16,1099,3892.16,8.53,69,6.9,174,,Snow,Gym,Neutral,2,Tuesday,1,
357,2023-08-29,4331,2032.08,2.96,329,7.5,122,Cycling,Rain,Other,Stressed,2,Tuesday,0,Medium
411,2023-04-25,16513,2787.38,16.21,415,7.4,75,Gym Workout,Rain,Office,Stressed,2,Tuesday,0,High
176,2024-03-20,22126,2767.28,16.46,933,6.1,161,Swimming,Rain,Gym,Happy,2,Wednesday,1,Medium
698,2023-08-28,28707,2244.82,9.46,19,8.2,131,Yoga,Clear,Gym,Tired,2,Monday,0,Low
614,2024-08-03,217,2484.62,8.03,303,6.2,99,,Rain,Gym,Neutral,2,Saturday,1,
852,2023-06-14,6461,2693.36,16.8,247,7.3,163,Running,Clear,Other,Stressed,2,Wednesday,0,High
307,2023-09-25,16821,2267.15,0.07,424,6.3,71,Walking,Rain,Home,Tired,2,Monday,1,Low
696,2025-07-26,7179,2475.55,13.03,846,8.4,159,,Clear,Office,Stressed,2,Saturday,0,
475,2025-06-05,10121,3823.52,10.21,1260,6.8,176,,Snow,Park,Stressed,2,Thursday,1,
71,2025-09-02,25603,3775.89,19.05,439,8.9,66,Running,Clear,Gym,Happy,2,Tuesday,0,High
410,2025-03-29,11350,2832.64,4.88,1219,8.2,133,Swimming,Fog,Park,Neutral,2,Saturday,0,Medium
191,2025-06-17,9991,1540.4,19.73,1260,6.6,116,Cycling,Snow,Gym,Tired,2,Tuesday,1,Medium
765,2023-10-13,27138,2167.06,2.99,1436,8.5,156,Walking,Fog,Other,Stressed,2,Friday,0,Low
472,2024-09-03,9965,2619.61,8.51,1029,9.0,159,Walking,Fog,Office,Tired,2,Tuesday,0,Low
787,2025-03-08,24600,1949.85,17.15,1220,6.4,89,,Fog,Park,Happy,2,Saturday,1,
137,2023-02-03,6173,1746.28,15.07,187,7.0,159,Walking,Fog,Office,Stressed,2,Friday,0,Low
208,2025-07-19,26291,2648.06,14.15,1301,8.3,159,Swimming,Fog,Park,Neutral,2,Saturday,0,Medium
290,2025-01-07,23687,2723.37,18.25,922,6.4,128,Cycling,Snow,Office,Happy,2,Tuesday,1,Medium
241,2023-04-29,22737,3248.03,18.34,296,6.9,78,Walking,Clear,Gym,Happy,2,Saturday,1,Low
153,2024-08-24,26854,2690.78,11.06,699,7.9,175,Cycling,Snow,Office,Neutral,2,Saturday,0,Medium
129,2024-04-30,2213,1629.67,4.98,851,8.9,73,,Rain,Gym,Tired,2,Tuesday,0,
510,2023-06-08,12128,2977.61,11.6,846,8.7,79,Walking,Rain,Park,Tired,2,Thursday,0,Low
541,2024-04-30,20545,2810.85,10.59,229,6.9,158,Gym Workout,Snow,Home,Neutral,2,Tuesday,1,High
531,2023-03-31,10511,3428.01,1.38,1199,6.2,112,Cycling,Fog,Home,Happy,2,Friday,1,Medium
643,2023-01-04,25759,2071.89,3.36,612,7.9,166,Swimming,Clear,Park,Stressed,2,Wednesday,0,Medium
84,2023-04-25,19421,3467.53,1.5,128,7.0,162,Cycling,Clear,Office,Stressed,2,Tuesday,0,Medium
382,2024-06-01,23465,1523.49,14.57,158,7.0,175,,Fog,Park,Tired,2,Saturday,0,
728,2023-09-13,17293,3258.16,8.26,67,6.1,175,Yoga,Snow,Home,Neutral,2,Wednesday,1,Low
618,2025-01-08,8671,3357.88,12.62,40,6.4,85,Walking,Rain,Park,Tired,2,Wednesday,1,Low
234,2024-01-16,2213,3410.92,9.42,1145,7.8,103,Swimming,Clear,Other,Tired,2,Tuesday,0,Medium
801,2025-09-23,4751,2643.75,8.51,44,7.4,127,Running,Rain,Office,Tired,2,Tuesday,0,High
76,2024-09-10,29,3277.85,16.65,129,9.0,170,,Fog,Other,Tired,2,Tuesday,0,
169,2025-09-13,24036,3772.16,12.31,888,9.0,179,Yoga,Rain,Other,Tired,2,Saturday,0,Low
403,2024-08-23,13690,3651.43,13.31,1214,8.2,165,Yoga,Snow,Home,Happy,2,Friday,0,Low
63,2023-09-12,1307,1655.47,19.52,58,8.3,96,Swimming,Rain,Other,Stressed,2,Tuesday,0,Medium
97,2023-07-08,5630,2536.81,16.18,1168,6.1,69,,Fog,Gym,Tired,2,Saturday,1,
331,2025-01-11,23355,2259.12,10.61,183,8.2,136,,Rain,Gym,Tired,2,Saturday,0,
208,2023-11-09,16031,2201.65,8.81,146,6.6,158,Cycling,Snow,Home,Stressed,2,Thursday,1,Medium
715,2024-12-08,2992,3099.4,14.56,933,7.3,178,Yoga,Clear,Gym,Happy,2,Sunday,0,Low
987,2023-11-24,23999,1906.97,9.94,994,8.1,157,Cycling,Fog,Office,Tired,2,Friday,0,Medium
786,2024-07-25,3178,2714.28,8.74,1236,7.7,139,Gym Workout,Clear,Park,Happy,2,Thursday,0,High
282,2023-08-15,24837,3062.32,18.68,1216,8.2,170,Yoga,Snow,Home,Stressed,2,Tuesday,0,Low
276,2024-02-28,21230,2904.68,0.42,506,6.5,135,Swimming,Clear,Other,Happy,2,Wednesday,1,Medium
507,2023-06-27,25114,1541.24,14.19,792,6.7,153,Swimming,Snow,Park,Neutral,2,Tuesday,1,Medium
473,2025-01-24,27498,3258.4,5.09,655,6.8,160,Swimming,Rain,Gym,Stressed,2,Friday,1,Medium
852,2023-05-31,16200,3225.48,6.57,274,8.7,144,Swimming,Snow,Other,Neutral,2,Wednesday,0,Medium
459,2024-11-18,29648,2149.9,2.39,790,9.0,63,Gym Workout,Fog,Home,Happy,2,Monday,0,High
784,2024-07-06,11362,2541.92,5.83,1268,8.0,128,Yoga,Snow,Office,Neutral,2,Saturday,0,Low
126,2025-02-18,3271,1584.78,7.83,169,8.0,75,,Clear,Office,Happy,2,Tuesday,0,
899,2025-05-20,6745,2537.6,1.52,882,6.8,101,,Clear,Other,Tired,2,Tuesday,1,
47,2023-12-21,18690,2392.07,7.46,1122,7.9,76,Running,Clear,Gym,Neutral,2,Thursday,0,High
634,2024-12-01,2796,2132.17,4.98,999,8.9,76,Yoga,Snow,Park,Stressed,2,Sunday,0,Low
790,2025-01-17,8434,2961.39,4.58,736,7.4,135,Walking,Snow,Gym,Happy,2,Friday,0,Low
937,2024-05-04,17991,1905.23,2.19,553,6.9,89,Cycling,Fog,Park,Neutral,2,Saturday,1,Medium
68,2024-08-22,11026,3715.37,1.8,512,9.0,137,Walking,Rain,Gym,Neutral,2,Thursday,0,Low
273,2023-09-08,29830,3755.09,5.28,283,7.4,145,Walking,Fog,Park,Happy,2,Friday,0,Low
66,2025-03-10,1827,2650.51,2.14,1383,7.8,92,Running,Clear,Gym,Tired,2,Monday,0,High
908,2024-09-03,24523,3246.87,5.88,94,6.4,135,Gym Workout,Clear,Gym,Tired,2,Tuesday,1,High
367,2025-08-10,21777,2349.5,14.15,295,6.2,115,Walking,Snow,Other,Happy,2,Sunday,1,Low
553,2023-05-12,997,2267.56,16.66,854,6.8,179,,Snow,Gym,Tired,2,Friday,1,
200,2024-12-05,309,3728.35,18.51,265,7.9,61,Running,Rain,Park,Neutral,2,Thursday,0,High
529,2024-03-18,14233,2027.21,5.96,1014,8.2,73,,Snow,Gym,Neutral,2,Monday,0,
814,2023-02-15,28977,2431.09,8.21,1190,6.1,61,Walking,Clear,Home,Neutral,2,Wednesday,1,Low
408,2024-12-18,23195,2501.79,12.92,298,6.1,120,,Clear,Office,Stressed,2,Wednesday,1,
788,2024-01-15,16499,3953.78,10.23,928,8.1,140,Walking,Clear,Other,Stressed,2,Monday,0,Low
740,2023-12-21,28186,1763.92,1.53,74,8.7,162,Gym Workout,Rain,Other,Happy,2,Thursday,0,High
88,2025-09-04,4921,2554.84,6.82,165,7.2,176,Cycling,Snow,Office,Stressed,2,Thursday,0,Medium
353,2023-02-12,11385,2673.69,18.19,532,7.4,161,Gym Workout,Clear,Home,Happy,2,Sunday,0,High
711,2023-06-28,22761,2330.9,18.88,270,7.9,127,Yoga,Snow,Park,Neutral,2,Wednesday,0,Low
57,2025-02-17,8139,3789.03,6.26,88,7.5,147,Walking,Clear,Home,Stressed,2,Monday,0,Low
361,2023-01-29,10192,2400.01,18.36,630,6.4,62,Yoga,Snow,Other,Neutral,2,Sunday,1,Low
588,2023-11-22,13443,2375.42,18.66,173,8.4,159,Swimming,Fog,Park,Tired,2,Wednesday,0,Medium
314,2025-03-29,15591,3206.61,11.08,1272,6.3,169,Yoga,Rain,Office,Stressed,2,Saturday,1,Low
984,2024-05-13,20643,2555.29,4.28,739,8.7,109,Running,Fog,Home,Stressed,2,Monday,0,High
536,2025-01-31,12200,2851.24,9.31,193,8.1,89,Yoga,Rain,Park,Stressed,2,Friday,0,Low
551,2025-09-11,3904,2033.58,14.37,676,7.5,106,,Snow,Home,Tired,2,Thursday,0,
325,2024-07-29,18242,3534.89,4.03,553,8.7,116,Swimming,Clear,Home,Tired,2,Monday,0,Medium
310,2025-04-19,7184,2065.85,14.46,1301,7.8,77,Running,Snow,Gym,Neutral,2,Saturday,0,High
992,2023-07-10,12565,3124.95,4.01,543,6.6,164,Swimming,Rain,Park,Stressed,2,Monday,1,Medium
802,2024-01-13,27648,2434.88,16.25,1293,8.5,174,Walking,Rain,Park,Tired,2,Saturday,0,Low
782,2024-05-31,14488,3884.03,3.74,788,8.4,156,,Fog,Home,Tired,2,Friday,0,
75,2023-11-21,1772,2798.19,13.13,71,8.1,129,Swimming,Clear,Other,Neutral,2,Tuesday,0,Medium
751,2023-06-13,21080,2455.84,3.32,1283,8.3,119,Swimming,Snow,Other,Happy,2,Tuesday,0,Medium
318,2023-05-26,16008,3915.05,6.97,857,7.8,151,Running,Rain,Office,Neutral,2,Friday,0,High
231,2023-04-06,11078,2612.18,11.15,1189,6.7,155,Cycling,Clear,Park,Stressed,2,Thursday,1,Medium
966,2023-07-06,3493,3686.79,8.53,546,7.6,109,Running,Clear,Gym,Tired,2,Thursday,0,High
643,2025-05-24,25121,3371.62,17.03,959,6.5,97,Gym Workout,Snow,Park,Neutral,2,Saturday,1,High
221,2024-01-01,21650,2888.99,7.52,286,7.9,137,Running,Clear,Gym,Stressed,2,Monday,0,High
214,2023-03-05,17820,1981.49,3.44,685,6.8,75,Running,Fog,Office,Stressed,2,Sunday,1,High
758,2023-03-29,2397,3441.73,3.78,1254,6.3,147,Running,Rain,Park,Stressed,2,Wednesday,1,High
59,2023-09-10,24047,2541.01,19.32,1231,6.5,163,Walking,Fog,Home,Tired,2,Sunday,1,Low
845,2024-05-05,22267,1623.24,13.06,1096,6.2,144,Running,Rain,Park,Neutral,2,Sunday,1,High
753,2023-06-10,5011,2883.73,6.31,741,6.7,161,Cycling,Clear,Office,Tired,2,Saturday,1,Medium
525,2023-03-24,4866,3111.4,14.46,1402,6.7,97,Running,Fog,Home,Neutral,2,Friday,1,High
950,2025-09-23,4858,2456.55,19.49,1230,8.3,174,Swimming,Rain,Gym,Stressed,2,Tuesday,0,Medium
73,2023-03-08,6214,3934.12,12.5,502,6.7,166,Gym Workout,Rain,Home,Stressed,2,Wednesday,1,High
7,2025-03-17,22583,1981.1,2.94,278,7.6,70,Walking,Clear,Home,Neutral,2,Monday,0,Low
490,2024-11-30,5841,1762.83,19.07,915,7.5,85,Walking,Fog,Gym,Neutral,2,Saturday,0,Low
945,2023-11-05,17013,3432.01,13.73,172,6.4,68,Walking,Snow,Home,Tired,2,Sunday,1,Low
336,2025-02-23,27643,2980.51,8.73,908,7.1,122,Cycling,Snow,Gym,Neutral,2,Sunday,0,Medium
523,2023-08-02,17447,2495.43,10.15,465,8.5,84,Gym Workout,Clear,Home,Neutral,2,Wednesday,0,High
277,2025-08-31,28948,3383.06,5.81,612,8.3,73,,Fog,Gym,Stressed,2,Sunday,0,
115,2025-07-06,22004,1742.66,1.51,1160,6.4,120,Walking,Rain,Other,Stressed,2,Sunday,1,Low
457,2024-05-15,1239,3951.14,12.34,1107,6.1,123,,Rain,Gym,Neutral,2,Wednesday,1,
594,2023-04-17,8108,2525.27,6.34,1321,7.1,140,Cycling,Fog,Office,Tired,2,Monday,0,Medium
942,2025-08-13,4178,2504.6,18.52,1273,8.6,93,Swimming,Rain,Home,Neutral,2,Wednesday,0,Medium
633,2023-03-08,20039,2625.84,16.75,1041,8.8,155,Gym Workout,Rain,Office,Neutral,2,Wednesday,0,High
504,2024-05-08,26039,2704.53,5.15,836,8.2,64,Gym Workout,Snow,Home,Tired,2,Wednesday,0,High
326,2024-02-21,22597,2790.45,2.19,926,6.4,105,,Fog,Park,Tired,2,Wednesday,1,
643,2023-02-04,5418,3383.02,10.51,1114,8.9,134,Yoga,Clear,Home,Tired,2,Saturday,0,Low
822,2025-08-16,2089,2378.3,9.06,325,6.4,83,Cycling,Snow,Other,Tired,2,Saturday,1,Medium
258,2025-07-04,26264,3233.62,8.93,804,7.8,92,Running,Fog,Other,Happy,2,Friday,0,High
951,2024-12-08,1542,3140.69,9.5,1233,7.6,115,Gym Workout,Clear,Home,Tired,2,Sunday,0,High
425,2023-08-02,5154,3653.28,19.55,744,7.1,105,Yoga,Rain,Home,Tired,2,Wednesday,0,Low
474,2023-01-07,15874,1609.62,18.13,1119,7.8,159,Yoga,Fog,Park,Tired,2,Saturday,0,Low
165,2024-05-27,2916,2712.07,8.89,213,8.3,80,,Clear,Office,Happy,2,Monday,0,
662,2023-10-18,8173,1713.92,5.34,1435,7.2,146,Yoga,Clear,Gym,Tired,2,Wednesday,0,Low
907,2023-09-22,17621,3609.87,11.93,1197,8.2,108,,Snow,Office,Happy,2,Friday,0,
887,2023-06-22,6834,2673.75,7.78,1085,6.8,113,Yoga,Clear,Office,Happy,2,Thursday,1,Low
525,2023-10-23,2278,2388.07,7.23,514,8.2,96,Running,Rain,Park,Happy,2,Monday,0,High
218,2025-06-02,15858,1841.26,8.96,1376,8.8,114,,Clear,Other,Happy,2,Monday,0,
699,2025-04-15,13530,2436.02,3.25,953,6.5,67,Gym Workout,Fog,Home,Happy,2,Tuesday,1,High
298,2025-09-03,8025,1801.58,18.56,445,6.3,133,Swimming,Rain,Park,Tired,2,Wednesday,1,Medium
937,2025-08-24,5464,3194.35,12.76,1085,7.0,145,Swimming,Fog,Gym,Neutral,2,Sunday,0,Medium
792,2024-01-29,20564,3450.6,12.39,840,6.6,100,Walking,Fog,Office,Neutral,2,Monday,1,Low
101,2024-02-23,24880,3643.41,12.72,464,8.1,137,Cycling,Rain,Park,Tired,2,Friday,0,Medium
237,2025-08-14,14610,2474.06,14.93,32,7.5,106,,Rain,Park,Tired,2,Thursday,0,
88,2025-01-02,29387,3205.36,3.51,1158,7.5,69,Cycling,Fog,Home,Neutral,2,Thursday,0,Medium
785,2024-06-03,24630,1782.22,17.55,1097,8.3,152,Cycling,Fog,Gym,Neutral,2,Monday,0,Medium
361,2024-12-13,20465,2274.45,19.57,1092,6.4,136,Swimming,Rain,Park,Tired,2,Friday,1,Medium
453,2023-08-01,24576,3147.25,0.65,810,8.3,129,,Fog,Office,Tired,2,Tuesday,0,
516,2024-06-28,14266,3696.83,10.55,1420,9.0,84,Swimming,Rain,Gym,Happy,2,Friday,0,Medium
691,2024-12-18,651,2524.0,15.76,53,6.7,146,Walking,Clear,Gym,Tired,2,Wednesday,1,Low
336,2023-04-13,22884,2476.2,0.04,241,7.1,158,,Clear,Home,Happy,2,Thursday,0,
809,2025-01-19,10694,2738.45,4.71,1413,6.4,118,Swimming,Snow,Home,Tired,2,Sunday,1,Medium
135,2024-07-06,22733,3380.85,5.69,387,9.0,139,Cycling,Rain,Other,Tired,2,Saturday,0,Medium
287,2023-01-18,4177,1837.66,15.51,985,8.1,141,,Clear,Office,Stressed,2,Wednesday,0,
812,2024-02-04,10369,3746.96,0.31,776,8.1,140,Gym Workout,Rain,Gym,Stressed,2,Sunday,0,High
264,2024-11-29,2342,3670.69,8.55,1146,8.6,148,Walking,Clear,Other,Stressed,2,Friday,0,Low
104,2024-03-13,11990,2282.13,12.68,1295,8.5,167,Running,Clear,Other,Happy,2,Wednesday,0,High
411,2025-06-24,9267,2468.12,9.18,1217,7.1,87,Gym Workout,Rain,Other,Happy,2,Tuesday,0,High
317,2023-08-14,3404,1509.37,9.12,106,6.4,68,Swimming,Rain,Other,Stressed,2,Monday,1,Medium
700,2023-11-14,29490,2262.69,8.58,46,9.0,76,,Fog,Office,Happy,2,Tuesday,0,
582,2025-04-23,14310,3779.4,6.36,156,8.1,87,Yoga,Rain,Home,Stressed,2,Wednesday,0,Low
506,2023-12-28,12166,1568.21,16.08,114,8.2,80,,Fog,Home,Tired,2,Thursday,0,
719,2023-11-03,22372,1967.8,6.27,720,8.5,87,,Fog,Office,Stressed,2,Friday,0,
36,2023-08-29,2358,1735.86,8.86,36,7.8,139,Running,Fog,Park,Tired,2,Tuesday,0,High
576,2023-11-29,10223,1854.62,5.87,1206,7.8,86,Cycling,Clear,Home,Neutral,2,Wednesday,0,Medium
603,2024-05-23,20701,2272.52,13.99,506,7.3,62,Walking,Rain,Gym,Stressed,2,Thursday,0,Low
766,2023-06-14,7389,1747.36,14.9,1154,7.8,157,,Fog,Home,Tired,2,Wednesday,0,
461,2025-08-04,8318,2447.28,0.02,420,6.6,135,Swimming,Clear,Other,Neutral,2,Monday,1,Medium
847,2024-03-11,28780,3276.33,4.21,389,7.3,106,Cycling,Rain,Park,Happy,2,Monday,0,Medium
349,2023-10-27,17350,3492.41,12.48,362,8.3,127,Swimming,Snow,Gym,Stressed,2,Friday,0,Medium
902,2025-02-05,25790,3821.19,3.96,1063,8.2,91,Swimming,Snow,Gym,Tired,2,Wednesday,0,Medium
387,2023-09-23,5019,3867.57,2.12,645,8.7,152,,Fog,Other,Neutral,2,Saturday,0,
607,2023-03-21,2074,3077.16,5.15,597,7.5,67,Cycling,Snow,Gym,Happy,2,Tuesday,0,Medium
39,2025-05-14,26649,3773.19,3.48,553,7.6,75,Swimming,Fog,Other,Happy,2,Wednesday,0,Medium
912,2024-01-14,1434,1781.14,10.28,267,6.9,163,Gym Workout,Clear,Other,Neutral,2,Sunday,1,High
326,2024-05-25,5967,2559.48,6.42,1147,6.3,128,Running,Snow,Gym,Tired,2,Saturday,1,High
465,2025-07-12,9768,2718.7,14.43,1272,7.2,168,Yoga,Clear,Gym,Neutral,2,Saturday,0,Low
751,2025-02-12,8537,2007.83,14.59,1188,7.7,160,Yoga,Fog,Gym,Happy,2,Wednesday,0,Low
219,2024-09-21,13893,3991.97,13.89,1313,8.1,118,Walking,Rain,Home,Happy,2,Saturday,0,Low
417,2025-04-30,10217,3828.1,14.39,20,8.8,73,Walking,Snow,Park,Neutral,2,Wednesday,0,Low
374,2023-03-22,26952,3077.67,5.24,922,7.5,151,Walking,Rain,Park,Stressed,2,Wednesday,0,Low
472,2024-03-23,11974,3973.92,0.87,1165,6.1,75,Running,Clear,Park,Stressed,2,Saturday,1,High
271,2023-01-28,4065,3108.51,9.09,842,7.0,174,Cycling,Clear,Office,Stressed,2,Saturday,0,Medium
79,2024-09-09,17308,3928.9,8.9,1311,7.6,151,Yoga,Clear,Other,Happy,2,Monday,0,Low
213,2023-08-16,8960,1512.33,2.5,1270,7.4,96,Cycling,Clear,Other,Happy,2,Wednesday,0,Medium
934,2023-03-18,23961,3427.47,16.56,78,6.9,79,Gym Workout,Fog,Gym,Stressed,2,Saturday,1,High
812,2025-09-07,12123,3825.98,13.96,655,6.8,142,,Clear,Gym,Happy,2,Sunday,1,
640,2024-07-19,22261,2518.6,5.16,1293,8.3,102,Running,Clear,Home,Neutral,2,Friday,0,High
161,2023-07-25,29314,2377.81,16.45,372,8.1,152,Walking,Snow,Home,Stressed,2,Tuesday,0,Low
198,2023-07-22,26989,1687.67,3.91,1262,8.8,128,Walking,Snow,Other,Tired,2,Saturday,0,Low
942,2023-01-15,21525,1666.03,13.63,685,8.6,157,Yoga,Fog,Park,Tired,2,Sunday,0,Low
500,2023-03-25,237,3256.1,19.57,598,7.8,143,Gym Workout,Clear,Home,Stressed,2,Saturday,0,High
54,2024-01-30,11997,3472.79,13.14,1021,7.4,78,Gym Workout,Snow,Other,Stressed,2,Tuesday,0,High
6,2024-09-21,4560,2720.46,9.4,54,7.7,121,Walking,Clear,Gym,Happy,2,Saturday,0,Low
460,2024-06-30,20572,1720.95,1.47,1274,7.8,77,Walking,Rain,Home,Tired,2,Sunday,0,Low
602,2024-02-18,16622,3224.05,3.71,1009,7.4,85,,Snow,Other,Tired,2,Sunday,0,
260,2023-10-19,29107,2686.0,13.18,91,6.9,169,Swimming,Fog,Home,Tired,2,Thursday,1,Medium
218,2023-05-26,2916,3240.92,2.04,1426,6.8,93,Gym Workout,Rain,Office,Happy,2,Friday,1,High
255,2023-03-02,8638,2599.05,16.53,92,8.9,152,Cycling,Rain,Office,Stressed,2,Thursday,0,Medium
616,2024-01-08,25893,3847.33,12.46,1073,7.3,144,Gym Workout,Snow,Office,Tired,2,Monday,0,High
879,2024-11-16,1962,1887.2,16.61,298,7.0,177,Walking,Snow,Other,Neutral,2,Saturday,0,Low
242,2025-05-25,26625,2240.69,12.86,1213,8.3,156,Walking,Rain,Home,Stressed,2,Sunday,0,Low
822,2024-08-24,15906,3103.24,13.83,1001,6.5,91,Cycling,Snow,Gym,Neutral,2,Saturday,1,Medium
876,2024-02-28,16999,3563.83,17.96,1259,6.6,140,Swimming,Fog,Gym,Happy,2,Wednesday,1,Medium
212,2024-05-20,18481,3081.51,4.94,62,7.1,164,,Rain,Office,Tired,2,Monday,0,
797,2024-04-26,10338,2044.35,14.86,442,7.7,149,Yoga,Snow,Gym,Neutral,2,Friday,0,Low
576,2023-07-18,21963,2472.63,13.35,280,7.0,78,Walking,Snow,Gym,Happy,2,Tuesday,0,Low
411,2025-01-19,26540,1710.31,19.43,443,7.7,154,,Snow,Other,Happy,2,Sunday,0,
562,2025-04-29,2404,1613.99,1.15,752,6.3,106,Running,Snow,Office,Neutral,2,Tuesday,1,High
45,2024-06-06,5771,2479.56,8.76,396,7.7,112,Swimming,Snow,Gym,Happy,2,Thursday,0,Medium
868,2024-01-12,14404,2395.12,13.62,342,6.9,92,Swimming,Snow,Park,Neutral,2,Friday,1,Medium
398,2023-10-26,13740,3160.39,4.12,1106,6.4,162,Walking,Fog,Gym,Stressed,2,Thursday,1,Low
